,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q24,Q1_Browser,Q1_Version,Q1_Operating System,Q1_Resolution,Q3,Q4,Q5,Q6,Q7,Q29,Q8,Q9,Q31,Q10,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,Q37,Path,Q30,Q32,Q33,Q41,Q36,Q39,,Q38_1    Mesa Management,Q38_2   Mackenzie Dunn,,Q32,Q27,Q28,Q29,Q31,,Q32 - Topics
10/2/2017 10:41,10/2/2017 10:59,IP Address,71.112.203.15,100,1057,TRUE,10/2/2017 10:59,R_1oFHklDVJN2XG71,,,,,40.460495,-80.28579712,anonymous,EN,"Yes, I consent",Safari iPad,10,iPad,768x1024,47,Elephant,Male,32,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I lean toward Republicans,15126,0,0,899.3,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"People fall all the time. It's unfortunate, but it happens. The steps were up to code and in good repair, so I believe that it's unreasonable to punish Mesa.",,No,No,,,
10/2/2017 11:06,10/2/2017 11:25,IP Address,50.38.91.187,100,1131,TRUE,10/2/2017 11:25,R_XnvPir83SwjqICd,,,,,45.58479309,-122.9116974,anonymous,EN,"Yes, I consent",Chrome,60.0.3112.113,Windows NT 6.1,1920x1080,47,Elephant,Female,32,White,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$30,000 to $49,999",I lean toward Republicans,97467,0,0,894.348,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"The staircase had been inspected, approved and reinspected and approved. There was nothing faulty with the staircase or the lighting in the room.",The defendant's insurance company,Yes,No,,,
10/2/2017 12:35,10/2/2017 12:54,IP Address,65.190.251.249,100,1133,TRUE,10/2/2017 12:54,R_2rTJpThIpOhX67w,,,,,36.33999634,-79.62879944,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Male,37,White,"No, not Spanish/Hispanic/Latino",Associate's degree (e.g. AA or AS),"$50,000 to $99,999",I have no preference for either party,27320,0,0,891.545,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"The plaintiff failed to prove that Mesa Management was both negligent and causal in her injuries. The stairs were steep, but within state code and were also properly constructed. Therefore I feel that the plaintiff did not reach at least 51 percent preponderance of guilt",The defendant's insurance company,No,No,,,
10/2/2017 13:37,10/2/2017 13:57,IP Address,68.227.228.174,100,1205,TRUE,10/2/2017 13:57,R_3hyzCmEwsQMyEZ2,,,,,33.50759888,-112.0582962,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Linux x86_64,1680x1050,47,Elephant,Male,38,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$100,000 to $199,999",I have no preference for either party,85001,639.405,858.268,890.34,3,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"The plaintiff admits that she probably stepped wrong on the stairs. This could cause a fall even on stairs the plaintiff's expert believes fall within the safe range of less than 37 degree angle. Further, the stairs were not in disrepair, nor were they outside of acceptable building code. Further, there was only one other complaint about the stairs, and that was from another injured party.",The defendant's insurance company,No,No,,,
10/3/2017 5:53,10/3/2017 6:12,IP Address,128.220.160.15,100,1096,TRUE,10/3/2017 6:12,R_ulAZg3B6ubBah3P,,,,,39.32879639,-76.59670258,anonymous,EN,"Yes, I consent",Chrome,60.0.3112.113,Windows NT 10.0,1280x1024,47,Elephant,Male,39,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$100,000 to $199,999",I lean toward Republicans,21085,0,0,890.761,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,The stairs were at a legal incline.  She had traversed them many of times. she could have taken greater precaution and she had every right to move to a different apartment building if she thought they were so dangerous. Her lack of care is not the companies fault. ,The defendant's insurance company,No,No,,,
10/3/2017 7:27,10/3/2017 7:49,IP Address,97.70.44.151,100,1317,TRUE,10/3/2017 7:49,R_SUenyBH3WoZq1KF,,,,,42.39709473,-83.37319946,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,47,Elephant,Female,39,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$50,000 to $99,999",I strongly prefer Democrats,48150,0,0,1091.426,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,I just can't fault a place for someone falling down stairs that were up to code.  Accidents happen.,The defendant's insurance company,No,No,,,
10/3/2017 7:34,10/3/2017 7:53,IP Address,74.130.228.211,100,1141,TRUE,10/3/2017 7:53,R_2tl2vpLDzEDsAVl,,,,,36.87930298,-86.45980072,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.79,Windows NT 10.0,1920x1080,47,Elephant,Male,39,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I strongly prefer Democrats,42101,0,0,891.474,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"The stairs were at a steeper than usual angle, yes. However, all stairs pose some risk of a fall occurring. The fact that these stairs were a little steep doesn't mean they are the reason for the fall. People fall down stairs that are at or below the recommended angle all the time. Further, the stairs were up to the local code and were not in violation of the law. The local government, then, is saying the stairs are safe in some respect.",The defendant's insurance company,No,No,,,
10/3/2017 7:39,10/3/2017 7:59,IP Address,98.214.237.154,100,1177,TRUE,10/3/2017 7:59,R_zTOHtJbnXI9yI5H,,,,,39.91549683,-88.89179993,anonymous,EN,"Yes, I consent",Chrome,62.0.3202.38,Windows NT 10.0,1366x768,47,Elephant,Male,43,White,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$30,000 to $49,999",I strongly prefer Democrats,62526,0,0,914.779,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,We have no idea what caused her fall. She probably wasnt being careful. Businesses shouldnt be punished for people's stupidity. ,The defendant's insurance company,No,No,,,
10/3/2017 8:24,10/3/2017 8:43,IP Address,173.80.189.61,100,1165,TRUE,10/3/2017 8:43,R_1gjWlMctQDKAC0O,,,,,38.40429688,-81.97019958,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1600x900,47,Elephant,Female,33,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$50,000 to $99,999",I lean toward Democrats,25526,950.607,950.607,951.019,1,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,The stairs was in poor condition but the was knowledge on both parties that the the stairs needed to be downed with caution ,The defendant's insurance company,Yes,No,,,
10/3/2017 17:30,10/3/2017 17:47,IP Address,24.165.197.70,100,1062,TRUE,10/3/2017 17:47,R_3yYWaBgRON9KCjv,,,,,41.15600586,-80.4838028,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 6.3,1920x1080,47,Elephant,Male,32,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I have no preference for either party,16150,0,0,890.125,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"I don't think they were negligent, the steps were what could be reasonably expected for such a building and did not suffer from any specific damages or mis designs that could have directly caused the injury.  Falls on stairs happen and it is more likely that it was the plaintiffs actions that caused her to fall. ",The defendant's insurance company,No,No,,,
10/4/2017 9:56,10/4/2017 10:30,IP Address,24.187.223.102,100,2010,TRUE,10/4/2017 10:30,R_3Hz7SWEBfPC7fu5,,,,,40.89630127,-74.15129852,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 6.1,1920x1080,47,Elephant,Male,34,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I lean toward Republicans,10901,0,0,1249.196,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"Just because the stairs were steep doesn't mean they were unsafe. The stairs were not shown to be in a state of disrepair. There was no mention of whether or not she held onto a banister for safety. Since the actual condition of the stairs was never mentioned, only that they're 44Î_, I am unable to determine who is rightfully at fault. For all I know, she was distracted by something.",The defendant's insurance company,No,No,,,
10/4/2017 12:04,10/4/2017 12:23,IP Address,73.175.44.111,100,1134,TRUE,10/4/2017 12:23,R_2wN3whg4yQ9Hvh6,,,,,40.86239624,-78.17340088,anonymous,EN,"Yes, I consent",Edge,15.15063,Windows NT 10.0,1280x853,47,Elephant,Female,65,White,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$10,000 to $29,999",I lean toward Republicans,16870,0,0,897.843,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,The stairs was build to code and there wasn't real prove that either on was at fault.,The defendant's insurance company,Yes,No,,,
10/5/2017 17:26,10/5/2017 17:35,IP Address,50.38.106.188,100,484,TRUE,10/5/2017 17:35,R_3OrcPIgL60UnYFW,,,,,45.36599731,-123.2478943,anonymous,EN,"Yes, I consent",Firefox,56,Windows NT 10.0,1920x1080,47,Elephant,Male,32,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$10,000 to $29,999",I have no preference for either party,97381,0,0,414.727,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,because that lady needed to be more careful and be grateful they offered her an apartment,,No,No,,,
10/5/2017 17:21,10/5/2017 17:38,IP Address,73.164.66.106,100,1034,TRUE,10/5/2017 17:38,R_1C7Vjfxz7nlI6rM,,,,,45.07240295,-93.18740082,anonymous,EN,"Yes, I consent",Firefox,55,Macintosh,1366x768,47,Elephant,Male,34,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$100,000 to $199,999",I have no preference for either party,55126,892.332,892.332,893.659,1,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"The stairs were built to code, and there was no known defect of the stairs.  The plaintiff failed to demonstrate that the design or something other than her own negligence was the cause of her fall and injuries.",The defendant's insurance company,No,No,,,
10/5/2017 17:21,10/5/2017 17:40,IP Address,67.4.198.238,100,1143,TRUE,10/5/2017 17:40,R_u2gok2Bu8gxzNHH,,,,,44.95550537,-93.16699982,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Male,42,White,"No, not Spanish/Hispanic/Latino",Associate's degree (e.g. AA or AS),"$30,000 to $49,999",I lean toward Republicans,55106,1.376,1.376,896.433,1,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"As the defense pointed out, Mesa Management's stairs were not in violation of the Denver Building Code. It's really that simple. Additionally, these are stairs that Ms. Dunn had gone up and down many times with no problem. She was an active adult in the peak physical prime of her life. I cannot, in good conscious, side with her. ",The defendant's insurance company,No,No,,,
10/5/2017 17:24,10/5/2017 17:41,IP Address,174.55.219.126,100,1011,TRUE,10/5/2017 17:41,R_20Sy4cQl3YtHm4K,,,,,39.89390564,-76.55799866,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Macintosh,1440x900,47,Elephant,Female,22,Black or African American,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I lean toward Republicans,16801,0,0,880.107,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"Given the facts, Mesa was not negligent because the stairs were fitting to all standards. ",The defendant's insurance company,No,No,,,
10/5/2017 17:23,10/5/2017 17:42,IP Address,68.51.41.74,100,1124,TRUE,10/5/2017 17:42,R_3ehujafsGa5tdkb,,,,,39.59249878,-86.11109924,anonymous,EN,"Yes, I consent",Firefox,55,Windows NT 6.1,1366x768,47,Elephant,Female,34,White,"No, not Spanish/Hispanic/Latino",Associate's degree (e.g. AA or AS),"$50,000 to $99,999",I have no preference for either party,46060,0,0,924.247,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,It said that she goes up and down the stairs at least once a month so she knows they are steep and should always use caution when going up and down the stairs. Just because someone else got hurt on the stairs doesn't mean that the management team is at fault. What the management team should do is make sure to let all their tenants know about the stairs and tell them to use extra caution. ,The defendant's insurance company,No,No,,,
10/5/2017 17:21,10/5/2017 17:42,IP Address,63.225.198.80,100,1220,TRUE,10/5/2017 17:42,R_3PUjAnrY4h45uAQ,,,,,33.5007019,-111.9829025,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1600x900,47,Elephant,Male,71,White,"No, not Spanish/Hispanic/Latino","Master's degree (e.g. MBA, MA, or MS)","$100,000 to $199,999",I strongly prefer Republicans,85044,5.34,9.367,892.644,2,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,The stairs meet the building code for the Denver area.  The stairs met code for even the nearby cities when the building was built and even those cities with a requirement that the angle has to be below 40 percent do not require retrofitting older stairways.  We have all climbed and descended on stairs of various steepness and we know to exercise greater caution when we are on steep stairs.,The defendant's insurance company,No,No,,,
10/5/2017 17:24,10/5/2017 17:42,IP Address,74.215.66.72,100,1128,TRUE,10/5/2017 17:42,R_Q6wb1lP0OGdhvSV,,,,,39.206604,-84.39640045,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.79,Windows NT 10.0,1280x800,47,Elephant,Female,66,White,"No, not Spanish/Hispanic/Latino","Master's degree (e.g. MBA, MA, or MS)","$50,000 to $99,999",I lean toward Democrats,45236,0,0,894.66,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"While the stairs are steeper than the current building code, they met the building code in effect at the time of construction.  Only one other person has fallen on the stairs, out of likely a huge number of trips up and down those stairs by tenants over the years.  Even if the stairs met the current building code, it does not necessarily follow she wouldn't have fallen.",The defendant's insurance company,No,No,,,
10/5/2017 17:23,10/5/2017 17:43,IP Address,70.173.49.211,100,1170,TRUE,10/5/2017 17:43,R_2v8uyS5wczGUCLj,,,,,36.22120667,-115.1685028,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.98,Android 6.0.1,1280x800,47,Elephant,Female,48,American Indian or Alaska Native,"Yes, Mexican/Mexican American/Chicano",High school graduate (diploma or GED),"$10,000 to $29,999",I lean toward Democrats,89030,905.666,915.105,915.884,2,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,In my logic if somebody sees a stairs and thinks it's too steep or too high or too dangerous to walk on you have to decide not too walk on it or decide to walk on it at your own risk. It's the same as participating in traffic. You know it brings risks but you decide to participate.,The defendant's insurance company,Yes,No,,,
10/5/2017 17:22,10/5/2017 17:43,IP Address,73.230.123.122,100,1283,TRUE,10/5/2017 17:43,R_3MtcUVvhrTLJgRI,,,,,40.79750061,-77.90209961,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 6.1,1024x768,47,Elephant,Male,58,White,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$10,000 to $29,999",I lean toward Republicans,16823,0,0,892.143,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,The defendant was not negligent because their stairway was code compliant and there was no evidence proving  that the defendant was negligent by preponderance of the evidence.,The defendant's insurance company,No,No,,,
10/5/2017 17:26,10/5/2017 17:44,IP Address,71.8.110.40,100,1107,TRUE,10/5/2017 17:44,R_2w4ync6oldPXUlY,,,,,30.45739746,-90.14299774,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,47,Elephant,Male,42,White,"No, not Spanish/Hispanic/Latino",Associate's degree (e.g. AA or AS),"$50,000 to $99,999",I lean toward Republicans,70461,0,0,897.656,0,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"The stairs were built to code and no evidence was provided that the stairs were in any was unsafe.  The argument was based strictly on the pitch, which was completely legal.",The defendant's insurance company,No,No,,,
10/5/2017 17:22,10/5/2017 17:46,IP Address,74.65.197.210,100,1426,TRUE,10/5/2017 17:46,R_3fTX1frXONkvXal,,,,,40.71110535,-73.94689941,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 6.1,1280x800,47,Elephant,Male,31,Asian,"No, not Spanish/Hispanic/Latino",Some college credit,"$30,000 to $49,999",I lean toward Democrats,95122,4.553,907.733,908.718,8,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,"I believe Mesa Management Company was not negligent, because the construction of the stairs in question were up to code in Denver and elsewhere when they were built. Although the accident was extremely unfortunate, it was in reality an accident by definition and was not directly caused by any negligence from Mesa Management Company.",The defendant's insurance company,No,No,,,
10/5/2017 17:24,10/5/2017 17:46,IP Address,73.187.202.234,100,1318,TRUE,10/5/2017 17:46,R_1ff4UseyqO4OwOy,,,,,39.93760681,-77.66110229,anonymous,EN,"Yes, I consent",Firefox,55,Windows NT 10.0,1366x768,47,Elephant,Female,46,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I strongly prefer Republicans,17202,28.699,949.971,951.76,2,,,,,,,,,,,,,,,,,The plaintiff fell and injured her leg.,1,No,No,,,,,,,,,There had been only one other person who had an issue with the stairs. When the stairs were built they were at code. Sometimes people trip or lose their balance. It doesn't mean it was someone else's fault. She had been carrying equipment down the stairs. Maybe she should have take less items at a time. She had been going down once a month prior to the basement. She never had problems before. She knew they were steep and she knew she needed to be careful. Sometimes people trip and get hurt. It wasn't like there was a loose or broken board. There were handrails as well. She could have had one hand on a hand rail to help her keep her balance. I don't think they proved their case (plaintiff) to more than 51%.,The defendant's insurance company,No,No,,,
